app_id,mob_2_dpd30,mob_3_dpd30,mob_4_dpd30,mob_5_dpd30,mob_6_dpd30,write_off_flag
APP202525,0,0,0,0,0,0
APP202526,0,0,0,0,0,0
APP202527,0,0,0,0,0,0
APP202528,0,0,0,0,0,0
APP202529,0,0,0,0,0,0
APP202530,0,0,0,0,0,0
APP202531,0,0,0,1,0,0
APP202532,0,0,0,0,1,0
APP202533,0,0,0,0,0,0
APP202534,0,0,0,0,0,0
APP202535,0,0,0,0,0,0
APP202536,0,0,0,0,0,0
APP202537,0,0,0,0,0,0
APP202538,0,0,0,0,0,0
APP202539,0,0,0,1,0,0
APP202540,0,0,0,0,0,0
APP202541,0,0,0,0,1,0
APP202542,0,0,0,0,0,0
APP202543,0,0,0,0,0,0
APP202544,0,0,0,0,0,0
APP202545,0,0,1,1,0,0
APP202546,0,0,0,1,0,0
APP202547,0,0,0,0,0,0
APP202548,0,0,0,1,0,0
APP202549,0,0,0,0,0,0
APP202550,0,0,0,0,0,0
APP202551,0,0,0,0,0,0
APP202552,0,0,0,0,0,0
APP202553,0,0,0,0,0,0
APP202554,0,1,0,0,0,0
APP202555,0,0,0,0,0,0
APP202556,0,0,0,0,0,0
APP202557,0,0,0,0,0,0
APP202558,0,0,0,0,0,0
APP202559,0,0,0,0,0,0
APP202560,0,0,0,0,0,0
APP202561,0,1,0,0,0,0
APP202562,0,0,0,0,0,0
APP202563,0,0,0,0,0,0
APP202564,1,0,0,0,1,0
APP202565,0,0,0,0,0,0
APP202566,0,0,0,0,0,0
APP202567,0,0,0,0,1,0
APP202568,0,0,0,0,0,0
APP202569,0,0,0,0,0,0
APP202570,0,0,1,1,0,0
APP202571,0,1,1,0,0,0
APP202572,0,0,0,0,0,0
APP202573,0,0,0,1,0,0
APP202574,0,0,0,0,0,0
APP202575,0,0,0,0,0,0
APP202576,0,0,0,0,0,0
APP202577,1,0,0,0,0,0
APP202578,0,0,0,0,0,0
APP202579,0,0,0,0,0,0
APP202580,0,0,0,0,0,0
APP202581,0,0,0,0,0,0
APP202582,0,0,0,0,0,0
APP202583,1,0,0,0,0,0
APP202584,0,0,0,0,0,0
APP202585,0,0,0,0,0,0
APP202586,0,0,0,0,0,0
APP202587,0,0,0,0,0,0
APP202588,0,0,0,0,0,0
APP202589,0,0,0,0,0,0
APP202590,0,0,0,0,0,0
APP202591,0,0,0,0,0,0
APP202592,0,0,0,0,0,0
APP202593,0,0,0,0,0,0
APP202594,0,0,0,0,0,0
APP202595,0,0,0,0,0,0
APP202596,0,0,0,0,0,0
APP202597,0,0,0,0,0,0
APP202598,0,1,0,0,0,0
APP202599,0,0,0,0,0,0
APP202600,0,0,0,0,0,0
APP202601,0,0,0,0,0,0
APP202602,0,0,0,0,0,0
APP202603,0,0,0,0,1,0
APP202604,0,0,0,0,0,0
APP202605,0,0,0,0,0,0
APP202606,0,0,0,0,0,0
APP202607,0,0,0,1,1,0
APP202608,0,0,0,0,0,0
APP202609,0,0,0,1,0,0
APP202610,0,0,0,0,0,0
APP202611,1,0,1,0,0,0
APP202612,0,0,1,0,0,0
APP202613,0,0,0,0,0,0
APP202614,0,0,0,0,0,0
APP202615,1,1,0,0,0,0
APP202616,0,0,0,0,1,0
APP202617,0,0,0,0,1,0
APP202618,0,0,1,0,0,0
APP202619,0,0,0,0,0,0
APP202620,0,0,0,0,0,0
APP202621,0,1,0,0,0,0
APP202622,0,0,0,0,1,0
APP202623,0,1,1,0,0,0
APP202624,0,0,0,1,0,0
APP202625,0,1,0,0,0,0
APP202626,0,0,0,0,0,0
APP202627,0,0,0,0,0,0
APP202628,0,0,0,0,0,0
APP202629,0,1,0,0,0,0
APP202630,0,0,0,0,0,0
APP202631,0,0,0,0,0,0
APP202632,0,0,0,0,0,0
APP202633,0,0,0,0,0,0
APP202634,0,0,0,0,0,0
APP202635,0,0,0,0,0,0
APP202636,0,0,0,0,0,0
APP202637,0,0,0,0,0,0
APP202638,0,0,0,0,0,0
APP202639,0,0,0,0,0,0
APP202640,1,0,0,0,0,0
APP202641,0,1,1,1,0,0
APP202642,0,0,0,0,0,0
APP202643,0,0,1,0,0,0
APP202644,0,0,0,0,0,0
APP202645,0,0,0,0,0,0
APP202646,0,0,0,0,0,0
APP202647,0,0,0,0,0,0
APP202648,0,0,0,0,0,0
APP202649,0,0,0,0,0,0
APP202650,0,0,0,0,0,0
APP202651,0,0,0,0,0,0
APP202652,0,0,0,0,0,0
APP202653,0,1,0,0,0,0
APP202654,0,0,0,0,0,0
APP202655,0,0,0,0,0,0
APP202656,0,0,0,0,0,0
APP202657,0,0,0,0,0,0
APP202658,1,0,0,0,0,0
APP202659,0,0,0,0,0,0
APP202660,0,0,0,0,0,0
APP202661,0,0,0,0,0,0
APP202662,0,0,0,0,0,0
APP202663,0,1,0,0,0,0
APP202664,0,0,0,0,0,0
APP202665,0,0,0,0,0,0
APP202666,0,0,0,0,0,0
APP202667,0,0,0,0,1,0
APP202668,0,0,0,0,0,0
APP202669,0,0,0,0,0,0
APP202670,0,0,0,0,0,0
APP202671,0,0,0,1,0,0
APP202672,0,0,0,1,0,0
APP202673,0,0,0,0,1,0
APP202674,0,0,0,0,0,0
APP202675,0,0,0,0,0,0
APP202676,0,0,0,0,0,0
APP202677,0,0,0,0,1,0
APP202678,0,0,0,0,0,0
APP202679,0,1,0,0,0,0
APP202680,1,0,0,0,0,0
APP202681,0,0,1,0,0,0
APP202682,0,0,0,0,0,0
APP202683,0,0,0,0,0,0
APP202684,0,0,0,0,0,0
APP202685,0,0,0,0,0,0
APP202686,0,0,0,0,0,0
APP202687,1,0,0,0,0,0
APP202688,0,0,0,0,0,0
APP202689,0,0,0,0,0,0
APP202690,0,0,0,0,0,0
APP202691,0,0,0,0,0,0
APP202692,0,0,0,0,0,0
APP202693,0,0,0,0,0,0
APP202694,1,1,0,0,1,0
APP202695,0,0,0,0,0,0
APP202696,0,0,0,0,0,0
APP202697,0,0,0,0,0,0
APP202698,1,0,0,0,0,0
APP202699,1,1,0,0,0,0
APP202700,0,0,0,0,0,0
APP202701,1,0,1,0,0,0
APP202702,0,0,0,0,0,0
APP202703,0,0,0,0,0,0
APP202704,0,1,0,0,0,0
APP202705,0,0,0,1,0,0
APP202706,0,0,0,0,0,0
APP202707,0,0,0,0,0,0
APP202708,0,0,0,0,1,0
APP202709,1,0,0,1,0,0
APP202710,0,0,0,0,0,0
APP202711,0,1,0,0,1,0
APP202712,0,0,0,0,1,0
APP202713,0,0,0,1,0,0
APP202714,0,1,0,0,1,0
APP202715,0,0,0,0,0,0
APP202716,0,0,0,0,0,0
APP202717,0,0,0,1,0,0
APP202718,0,0,0,0,0,0
APP202719,0,0,1,0,0,0
APP202720,0,0,0,0,0,0
APP202721,0,0,0,0,0,0
APP202722,1,0,0,0,1,0
APP202723,0,0,0,0,0,0
APP202724,0,0,0,0,1,0
APP202725,0,0,0,1,0,0
APP202726,0,0,0,0,0,0
APP202727,0,0,0,0,0,0
APP202728,1,0,0,0,0,0
APP202729,0,0,0,0,0,0
APP202730,0,0,0,0,0,0
APP202731,0,0,0,0,0,0
APP202732,0,0,0,0,0,0
APP202733,0,0,0,0,0,0
APP202734,0,0,1,0,1,0
APP202735,0,1,0,0,0,0
APP202736,0,0,0,0,0,0
APP202737,0,0,0,0,0,0
APP202738,0,0,0,0,0,0
APP202739,0,0,0,0,0,0
APP202740,0,0,0,0,0,0
APP202741,0,0,0,0,0,0
APP202742,0,0,0,0,0,0
APP202743,0,0,0,0,0,0
APP202744,0,0,0,0,0,0
APP202745,0,0,0,0,0,0
APP202746,0,0,0,0,0,0
APP202747,0,0,0,0,0,0
APP202748,0,0,0,0,0,0
APP202749,0,0,1,0,0,0
APP202750,0,0,0,0,0,0
APP202751,0,0,0,0,1,0
APP202752,0,0,0,0,0,0
APP202753,0,0,0,0,0,0
APP202754,0,0,0,0,0,0
APP202755,0,0,0,0,0,0
APP202756,0,0,0,0,0,0
APP202757,0,0,0,0,0,0
APP202758,0,0,0,0,0,0
APP202759,0,0,0,0,0,0
APP202760,0,0,0,0,0,0
APP202761,0,0,0,0,0,0
APP202762,0,0,0,1,0,0
APP202763,0,0,1,1,0,0
APP202764,0,0,0,0,0,0
APP202765,0,0,0,0,0,0
APP202766,0,0,0,0,0,0
APP202767,0,0,0,0,0,0
APP202768,0,0,0,0,0,0
APP202769,0,0,0,0,0,0
APP202770,0,0,0,0,0,0
APP202771,0,0,0,0,1,0
APP202772,0,0,0,0,0,0
APP202773,0,0,0,0,0,0
APP202774,0,0,0,0,0,0
APP202775,0,0,0,0,0,0
APP202776,0,0,0,0,1,0
APP202777,0,0,0,0,0,0
APP202778,0,0,0,0,0,0
APP202779,0,0,0,0,0,0
APP202780,0,0,0,0,0,0
APP202781,0,0,0,0,0,0
APP202782,0,0,0,0,0,0
APP202783,0,0,0,0,0,0
APP202784,0,0,0,0,0,0
APP202785,0,0,0,0,0,0
APP202786,0,0,0,0,0,0
APP202787,0,0,0,0,0,0
APP202788,0,0,0,0,0,0
APP202789,0,0,0,0,0,0
APP202790,0,0,0,0,0,0
APP202791,0,0,0,0,0,0
APP202792,0,0,0,0,1,0
APP202793,0,0,0,0,0,0
APP202794,0,0,0,0,0,0
APP202795,0,0,0,0,0,0
APP202796,0,0,0,0,0,0
APP202797,0,0,0,0,0,0
APP202798,0,0,0,0,0,0
APP202799,1,0,0,0,0,0
APP202800,0,0,0,0,0,0
APP202801,0,0,0,0,0,0
APP202802,0,0,0,0,0,0
APP202803,0,0,0,0,0,0
APP202804,1,0,0,0,0,0
APP202805,0,0,0,0,1,0
APP202806,0,0,0,0,0,0
APP202807,0,0,0,0,0,0
APP202808,0,0,0,0,1,0
APP202809,0,0,0,0,0,0
APP202810,0,0,0,0,0,0
APP202811,0,0,0,0,0,0
APP202812,0,0,0,0,0,0
APP202813,1,0,0,0,0,0
APP202814,0,0,0,0,0,0
APP202815,0,0,0,0,0,0
APP202816,1,0,0,0,0,0
APP202817,0,0,0,0,0,0
APP202818,0,1,1,0,1,0
APP202819,0,0,0,1,0,0
APP202820,0,0,0,0,0,0
APP202821,0,0,0,0,0,0
APP202822,0,0,0,0,0,0
APP202823,0,0,0,0,0,0
APP202824,0,0,0,0,0,0
APP202825,0,0,0,0,0,0
APP202826,0,0,1,0,0,0
APP202827,0,0,0,0,0,0
APP202828,0,0,0,0,0,0
APP202829,0,0,0,0,0,0
APP202830,0,0,1,0,0,0
APP202831,0,1,0,0,0,0
APP202832,0,0,0,0,0,0
APP202833,0,0,0,0,0,0
APP202834,0,0,0,0,0,0
APP202835,0,0,0,1,0,0
APP202836,0,0,0,0,0,0
APP202837,0,0,0,0,0,0
APP202838,0,0,0,0,0,0
APP202839,0,0,0,0,0,0
APP202840,0,1,0,0,0,0
APP202841,0,0,0,0,0,0
APP202842,0,0,0,0,0,0
APP202843,0,0,0,0,0,0
APP202844,0,0,0,0,0,0
APP202845,0,0,1,0,0,0
APP202846,0,0,0,0,0,0
APP202847,0,0,0,0,0,0
APP202848,0,1,0,0,0,0
APP202849,0,0,0,0,0,0
APP202850,0,0,0,0,1,0
APP202851,0,0,0,0,0,0
APP202852,0,0,0,0,0,0
APP202853,0,0,0,0,0,0
APP202854,0,0,0,0,1,0
APP202855,0,0,0,0,0,0
APP202856,0,0,0,0,1,0
APP202857,0,0,0,0,1,0
APP202858,0,0,1,0,0,0
APP202859,0,1,0,0,0,0
APP202860,0,0,1,0,0,0
APP202861,0,0,0,0,0,0
APP202862,0,0,0,0,0,0
APP202863,0,0,0,0,0,0
APP202864,0,0,0,0,0,0
APP202865,0,0,0,0,0,0
APP202866,0,0,0,0,0,0
APP202867,0,0,0,0,0,0
APP202868,0,0,0,1,0,0
APP202869,0,0,0,0,0,0
APP202870,0,0,0,0,0,0
APP202871,0,0,0,0,0,0
APP202872,0,0,0,0,0,0
APP202873,0,0,0,0,0,0
APP202874,0,0,0,0,0,0
APP202875,0,0,0,0,0,0
APP202876,0,0,0,0,0,0
APP202877,0,0,0,0,0,0
APP202878,0,0,0,0,0,0
APP202879,0,0,0,0,0,0
APP202880,0,0,0,0,0,0
APP202881,0,0,0,0,0,0
APP202882,0,0,1,0,0,0
APP202883,0,0,0,0,0,0
APP202884,0,0,0,0,0,0
APP202885,0,0,0,0,0,0
APP202886,0,0,0,0,0,0
APP202887,1,0,0,0,0,0
APP202888,0,0,0,0,0,0
APP202889,0,0,0,0,0,0
APP202890,0,0,0,0,1,0
APP202891,0,0,0,0,0,0
APP202892,0,1,0,0,0,0
APP202893,0,0,1,0,0,0
APP202894,0,0,0,0,0,0
APP202895,0,0,0,0,0,0
APP202896,0,0,0,0,0,0
APP202897,0,0,0,0,0,0
APP202898,0,0,0,0,0,0
APP202899,0,0,0,0,0,0
APP202900,0,0,0,0,0,0
APP202901,0,0,0,0,0,0
APP202902,0,0,0,0,0,0
APP202903,0,0,0,0,0,0
APP202904,0,0,0,0,0,0
APP202905,0,0,0,0,0,0
APP202906,0,0,0,0,0,0
APP202907,1,0,0,0,0,0
APP202908,0,0,0,0,0,0
APP202909,0,0,0,0,0,0
APP202910,0,0,1,0,0,0
APP202911,0,0,0,0,0,0
APP202912,0,0,0,0,0,0
APP202913,0,0,0,0,0,0
APP202914,0,0,0,0,0,0
APP202915,0,0,0,0,0,0
APP202916,0,0,0,0,0,0
APP202917,0,0,0,0,0,0
APP202918,0,0,0,0,0,0
APP202919,0,0,0,0,0,0
APP202920,0,0,1,0,0,0
APP202921,0,0,0,0,0,0
APP202922,1,0,0,0,0,0
APP202923,0,0,0,0,0,0
APP202924,0,0,0,0,0,0
APP202925,0,0,0,0,0,0
APP202926,0,0,0,0,0,0
APP202927,0,0,0,0,0,0
APP202928,0,0,0,0,0,0
APP202929,0,0,0,0,0,0
APP202930,0,0,0,0,0,0
APP202931,0,0,0,0,0,0
APP202932,0,0,0,0,0,0
APP202933,1,0,0,0,0,0
APP202934,0,0,0,0,1,0
APP202935,0,1,0,0,1,0
APP202936,0,0,0,0,0,0
APP202937,0,0,0,0,0,0
APP202938,0,0,0,0,1,0
APP202939,0,0,0,0,0,0
APP202940,0,0,0,0,0,0
APP202941,0,0,0,0,0,0
APP202942,0,0,1,0,1,0
APP202943,0,0,0,0,0,0
APP202944,1,0,0,0,0,0
APP202945,0,0,0,0,0,0
APP202946,0,0,0,0,0,0
APP202947,0,0,0,0,0,0
APP202948,0,0,0,0,0,0
APP202949,0,0,0,0,0,0
APP202950,0,0,0,0,0,0
APP202951,0,0,0,0,0,0
APP202952,0,0,0,0,0,0
APP202953,0,0,0,0,0,0
APP202954,1,0,0,0,0,0
APP202955,0,0,0,0,0,0
APP202956,0,0,0,0,0,0
APP202957,0,0,0,0,0,0
APP202958,0,0,0,0,0,0
APP202959,0,0,0,0,0,0
APP202960,0,0,0,0,0,0
APP202961,0,0,1,0,0,0
APP202962,0,0,0,0,0,0
APP202963,0,0,0,0,0,0
APP202964,0,0,0,0,0,0
APP202965,0,0,0,0,0,0
APP202966,0,0,0,0,0,0
APP202967,0,0,0,0,0,0
APP202968,1,0,0,0,0,0
APP202969,0,0,0,0,0,0
APP202970,0,0,0,0,0,0
APP202971,0,0,0,0,0,0
APP202972,0,0,0,0,0,0
APP202973,0,0,0,0,0,0
APP202974,0,0,0,0,0,0
APP202975,0,0,0,0,0,0
APP202976,0,0,1,0,1,0
APP202977,0,0,0,0,0,0
APP202978,0,0,0,0,0,0
APP202979,0,0,0,0,0,0
APP202980,0,1,0,0,0,0
APP202981,0,0,0,0,0,0
APP202982,0,0,0,0,0,0
APP202983,0,0,0,0,0,0
APP202984,0,0,0,0,0,0
APP202985,0,1,0,0,0,0
APP202986,0,1,0,0,0,0
APP202987,0,1,0,0,1,0
APP202988,1,0,1,1,0,0
APP202989,0,0,1,1,0,0
APP202990,1,0,0,0,1,0
APP202991,0,0,0,0,0,0
APP202992,0,0,0,0,0,0
APP202993,0,0,0,0,0,0
APP202994,0,0,0,0,0,0
APP202995,0,0,0,0,0,0
APP202996,0,0,0,0,0,0
APP202997,0,0,0,0,0,0
APP202998,0,0,0,0,0,0
APP202999,0,0,0,0,0,0
APP203000,0,0,0,0,1,0
APP203001,0,0,0,0,0,0
APP203002,0,0,0,0,0,0
APP203003,0,0,0,0,0,0
APP203004,0,0,0,0,0,0
APP203005,0,0,0,0,0,0
APP203006,0,0,0,0,0,0
APP203007,0,0,0,0,0,0
APP203008,0,0,0,0,0,0
APP203009,0,0,0,0,0,0
APP203010,0,0,0,0,0,0
APP203011,0,0,0,0,0,0
APP203012,0,0,0,0,0,0
APP203013,1,1,0,0,0,0
APP203014,0,0,0,0,0,0
APP203015,0,0,0,0,0,0
APP203016,0,1,0,0,1,0
APP203017,0,0,0,0,1,0
APP203018,0,0,0,0,0,0
APP203019,0,0,0,0,0,0
APP203020,0,0,0,0,0,0
APP203021,0,0,0,0,0,0
APP203022,0,0,0,0,0,0
APP203023,0,0,0,0,0,0
APP203024,0,0,0,0,0,0
APP203025,0,0,0,0,0,0
APP203026,0,0,0,0,0,0
APP203027,0,0,0,1,0,0
APP203028,0,0,0,1,0,0
APP203029,0,0,0,0,0,0
APP203030,0,0,0,0,0,0
APP203031,0,0,0,0,1,0
APP203032,0,0,0,0,0,0
APP203033,1,1,1,1,0,0
APP203034,0,0,0,0,0,0
APP203035,0,0,0,0,0,0
APP203036,0,0,0,0,0,0
APP203037,0,0,0,0,0,0
APP203038,0,0,0,0,0,0
APP203039,0,1,1,0,0,0
APP203040,0,0,0,0,1,0
APP203041,0,0,0,0,0,0
APP203042,0,0,0,0,0,0
APP203043,0,0,0,1,0,0
APP203044,0,0,0,0,0,0
APP203045,0,0,0,0,0,0
APP203046,0,0,0,1,0,0
APP203047,0,1,0,0,0,0
APP203048,0,0,0,0,0,0
APP203049,0,0,0,0,0,0
APP203050,0,0,0,0,0,0
APP203051,0,0,0,0,0,0
APP203052,0,0,0,0,0,0
APP203053,1,0,0,0,0,0
APP203054,1,0,0,0,0,0
APP203055,0,0,0,1,0,0
APP203056,0,0,0,0,0,0
APP203057,0,0,0,0,0,0
APP203058,0,0,0,0,0,0
APP203059,0,0,0,0,0,0
APP203060,0,0,0,1,0,0
APP203061,0,0,0,0,0,0
APP203062,0,0,0,0,0,0
APP203063,0,0,0,0,0,0
APP203064,0,0,0,0,0,0
APP203065,0,0,0,0,0,0
APP203066,0,0,0,0,0,0
APP203067,0,0,0,0,0,0
APP203068,0,0,0,0,0,0
APP203069,0,0,0,0,0,0
APP203070,0,0,0,0,0,0
APP203071,0,0,0,0,0,0
APP203072,0,0,0,0,0,0
APP203073,0,1,0,0,0,0
APP203074,0,0,0,0,0,0
APP203075,0,0,0,0,0,0
APP203076,0,0,0,0,1,0
APP203077,0,0,0,0,0,0
APP203078,0,0,0,0,0,0
APP203079,0,0,1,0,0,0
APP203080,0,0,0,0,1,0
APP203081,0,0,0,0,0,0
APP203082,0,1,0,0,0,0
APP203083,0,0,0,0,1,0
APP203084,0,1,0,0,0,0
APP203085,0,0,0,0,0,0
APP203086,0,0,0,0,0,0
APP203087,0,0,0,0,0,0
APP203088,0,0,0,1,0,0
APP203089,0,0,0,0,0,0
APP203090,0,0,0,1,0,0
APP203091,0,0,0,0,0,0
APP203092,0,0,0,1,0,0
APP203093,0,0,1,0,0,0
APP203094,0,0,0,0,0,0
APP203095,0,1,1,1,1,0
APP203096,1,0,0,0,0,0
APP203097,0,0,0,0,0,0
APP203098,0,0,0,0,0,0
APP203099,0,0,1,0,0,0
APP203100,0,1,0,0,0,0
APP203101,0,0,0,0,0,0
APP203102,0,0,0,0,0,0
APP203103,0,0,0,0,0,0
APP203104,0,0,0,0,0,0
APP203105,0,0,0,0,0,0
APP203106,0,0,0,0,1,0
APP203107,0,0,0,0,0,0
APP203108,0,0,0,0,0,0
APP203109,0,0,0,0,0,0
APP203110,0,0,0,0,0,0
APP203111,0,0,0,0,0,0
APP203112,0,0,0,0,0,0
APP203113,0,0,0,0,0,0
APP203114,0,0,0,0,0,0
APP203115,0,0,0,0,0,0
APP203116,1,0,0,0,0,0
APP203117,0,0,0,0,0,0
APP203118,0,0,0,0,0,0
APP203119,0,0,0,0,0,0
APP203120,0,0,0,0,0,0
APP203121,0,0,0,0,0,0
APP203122,0,0,0,1,1,0
APP203123,0,0,0,0,0,0
APP203124,0,0,0,0,0,0
APP203125,0,0,0,0,0,0
APP203126,0,0,0,0,0,0
APP203127,0,0,0,0,0,0
APP203128,0,0,0,0,0,0
APP203129,0,0,0,0,0,0
APP203130,0,0,0,0,0,0
APP203131,0,0,0,0,1,0
APP203132,0,0,0,0,0,0
APP203133,1,0,0,0,0,0
APP203134,0,0,0,1,0,0
APP203135,0,0,0,0,0,0
APP203136,0,0,0,0,0,0
APP203137,0,0,0,0,0,0
APP203138,0,0,0,0,0,0
APP203139,0,0,0,0,0,0
APP203140,0,0,0,0,0,0
APP203141,0,0,0,0,0,0
APP203142,0,0,0,0,0,0
APP203143,0,0,0,0,0,0
APP203144,0,0,0,0,0,0
APP203145,0,0,0,0,0,0
APP203146,0,0,0,0,0,0
APP203147,0,0,0,0,0,0
APP203148,0,0,0,0,0,0
APP203149,0,0,0,0,0,0
APP203150,0,0,0,0,0,0
APP203151,0,0,0,0,0,0
APP203152,0,0,0,0,0,0
APP203153,0,1,0,0,1,0
APP203154,0,0,0,1,0,0
APP203155,0,0,0,0,0,0
APP203156,0,0,0,0,0,0
APP203157,0,0,1,0,0,0
APP203158,0,0,0,0,0,0
APP203159,0,0,0,0,0,0
APP203160,0,0,0,0,0,0
APP203161,0,0,0,0,0,0
APP203162,0,0,0,0,0,0
APP203163,0,0,0,0,0,0
APP203164,0,1,0,0,0,0
APP203165,0,0,0,0,0,0
APP203166,0,0,0,0,0,0
APP203167,0,0,0,0,0,0
APP203168,0,1,1,1,0,0
APP203169,0,0,0,0,0,0
APP203170,0,0,1,0,0,0
APP203171,0,0,0,0,0,0
APP203172,1,0,0,0,0,0
APP203173,0,0,0,0,0,0
APP203174,0,0,0,0,0,0
APP203175,0,0,0,0,1,0
APP203176,0,0,0,0,0,0
APP203177,0,0,0,0,0,0
APP203178,0,0,0,1,0,0
APP203179,0,0,0,0,0,0
APP203180,0,0,0,0,0,0
APP203181,0,0,0,0,0,0
APP203182,0,0,0,0,0,0
APP203183,0,0,0,0,0,0
APP203184,0,0,0,0,0,0
APP203185,0,0,0,0,0,0
APP203186,0,0,0,0,0,0
APP203187,0,0,0,0,0,0
APP203188,0,0,0,0,0,0
APP203189,0,0,0,0,0,0
APP203190,0,0,0,0,0,0
APP203191,0,0,0,0,0,0
APP203192,0,0,0,0,0,0
APP203193,0,0,0,0,0,0
APP203194,0,0,0,0,0,0
APP203195,0,0,0,0,0,0
APP203196,0,0,0,0,0,0
APP203197,0,0,0,0,0,0
APP203198,0,0,0,0,0,0
APP203199,0,1,0,0,0,0
APP203200,0,0,0,0,0,0
APP203201,0,0,0,0,0,0
APP203202,0,1,0,0,0,0
APP203203,0,0,0,0,0,0
APP203204,0,0,1,0,0,0
APP203205,1,1,0,0,0,0
APP203206,0,0,0,0,0,0
APP203207,0,0,0,0,0,0
APP203208,0,0,0,0,0,0
APP203209,0,0,0,0,0,0
APP203210,0,0,0,0,0,0
APP203211,0,0,0,0,0,0
APP203212,0,0,0,0,0,0
APP203213,0,0,0,0,0,0
APP203214,0,0,0,0,1,0
APP203215,0,0,0,0,0,0
APP203216,0,0,0,0,0,0
APP203217,0,0,0,0,0,0
APP203218,0,0,0,0,0,0
APP203219,0,0,0,0,0,0
APP203220,0,0,0,0,0,0
APP203221,0,0,0,0,0,0
APP203222,0,0,0,0,0,0
APP203223,0,0,0,0,0,0
APP203224,1,0,0,0,0,0
APP203225,0,0,0,0,0,0
APP203226,0,0,0,0,0,0
APP203227,0,0,0,0,0,0
APP203228,0,0,0,0,0,0
APP203229,0,0,0,0,0,0
APP203230,0,0,0,0,0,0
APP203231,0,0,0,0,0,0
APP203232,0,0,0,0,0,0
APP203233,0,0,0,0,0,0
APP203234,0,0,0,0,0,0
APP203235,0,0,0,0,0,0
APP203236,0,0,0,0,0,0
APP203237,0,0,0,0,0,0
APP203238,0,0,1,0,0,0
APP203239,0,0,0,0,0,0
APP203240,0,0,0,0,0,0
APP203241,0,0,0,0,0,0
APP203242,0,0,1,0,0,0
APP203243,0,0,0,0,1,0
APP203244,0,0,0,0,1,0
APP203245,0,0,0,0,0,0
APP203246,0,0,0,0,1,0
APP203247,0,1,0,0,0,0
APP203248,1,0,0,1,0,0
APP203249,0,0,0,0,0,0
APP203250,0,0,0,0,0,0
APP203251,0,0,0,0,0,0
APP203252,0,0,0,0,1,0
APP203253,0,0,0,0,0,0
APP203254,0,0,0,0,0,0
APP203255,0,0,0,1,0,0
APP203256,0,0,0,0,0,0
APP203257,0,0,0,0,0,0
APP203258,0,0,0,0,0,0
APP203259,0,0,0,0,0,0
APP203260,0,1,1,1,0,0
APP203261,0,0,0,0,0,0
APP203262,0,1,0,1,0,0
APP203263,0,0,0,0,0,0
APP203264,0,0,0,0,0,0
APP203265,0,0,0,0,0,0
APP203266,0,1,0,0,0,0
APP203267,0,0,0,0,0,0
APP203268,0,0,0,0,0,0
APP203269,0,0,0,0,0,0
APP203270,0,0,0,0,0,0
APP203271,0,0,0,0,0,0
APP203272,0,0,0,0,0,0
APP203273,0,0,0,0,0,0
APP203274,0,0,0,0,0,0
APP203275,0,0,0,0,0,0
APP203276,0,0,1,0,0,0
APP203277,0,0,0,0,0,0
APP203278,0,0,0,0,0,0
APP203279,0,0,0,0,0,0
APP203280,1,0,0,0,0,0
APP203281,0,0,0,0,1,0
APP203282,0,0,0,0,0,0
APP203283,0,0,0,0,0,0
APP203284,0,0,0,0,0,0
APP203285,0,0,0,1,0,0
APP203286,0,0,0,0,0,0
APP203287,0,0,0,0,0,0
APP203288,0,0,0,0,0,0
APP203289,0,0,0,0,0,0
APP203290,0,0,0,0,0,0
APP203291,1,0,0,0,0,0
APP203292,0,0,0,0,1,0
APP203293,0,0,0,0,0,0
APP203294,0,0,0,0,0,0
APP203295,0,0,0,0,0,0
APP203296,0,0,0,0,0,0
APP203297,0,0,0,0,0,0
APP203298,0,1,0,0,0,0
APP203299,0,0,0,1,1,0
APP203300,0,0,0,0,0,0
APP203301,0,0,0,0,0,0
APP203302,0,0,0,0,0,0
APP203303,0,0,1,0,0,0
APP203304,0,0,0,0,0,0
APP203305,0,0,0,0,0,0
APP203306,0,0,0,0,0,0
APP203307,0,0,0,1,0,0
APP203308,0,0,0,0,0,0
APP203309,0,0,1,0,0,0
APP203310,0,0,0,0,0,0
APP203311,0,0,0,0,1,0
APP203312,0,0,0,0,0,0
APP203313,0,0,0,0,0,0
APP203314,0,0,0,0,0,0
APP203315,0,1,0,1,0,0
APP203316,0,0,0,0,0,0
APP203317,0,0,0,0,0,0
APP203318,0,0,0,0,0,0
APP203319,0,0,1,0,0,0
APP203320,0,0,0,1,0,0
APP203321,0,0,0,0,0,0
APP203322,0,0,0,0,0,0
APP203323,0,0,0,1,0,0
APP203324,0,0,0,0,0,0
APP203325,0,0,0,0,0,0
APP203326,0,0,0,0,0,0
APP203327,0,0,0,0,0,0
APP203328,0,0,0,0,0,0
APP203329,0,0,0,0,0,0
APP203330,0,0,0,0,0,0
APP203331,0,0,0,0,0,0
APP203332,0,0,0,0,0,0
APP203333,0,0,0,0,0,0
APP203334,0,1,0,0,0,0
APP203335,0,0,1,0,0,0
APP203336,0,0,0,0,0,0
APP203337,0,0,1,0,0,0
APP203338,0,0,0,0,0,0
APP203339,0,0,0,0,0,0
APP203340,0,1,0,0,0,0
APP203341,0,0,0,0,0,0
APP203342,0,0,0,0,0,0
APP203343,0,0,0,0,1,0
